id,devid,period,rstart,rstop,status,biconnected,top,tenure,colaborators,knum,aknum,clus_sq,clus_dot,clus_red,degree,contributions,dcentrality,betweenness,closeness
32,Fredrik Lundh,11,10,11,0,1,0,2,12,4,5.066948743149373,0.12093023255813953,0.014424725262904637,0.5555555555555556,9,581,0.009414225941422593,0.0027789677900110373,0.0027789677900110373
33,Mark Hammond,11,10,11,0,1,0,2,25,9,10.709677419354838,0.22039961163064029,0.062439975729721535,0.4564844791468292,178,6433,0.18619246861924685,0.14432814804057428,0.14432814804057428
43,Steve Purcell,11,10,11,0,0,0,1,5,1,1,0.0,0.004142381796483414,0.0,1,26,0.0010460251046025104,0.0,0.0
44,Finn Bock,11,10,11,1,1,0,1,5,2,2,0.7777777777777778,0.005197828165371771,1.0,4,54,0.0041841004184100415,0.00010849355582039766,0.00010849355582039766
0,Guido van Rossum,12,11,12,0,1,1,12,39,8,9.158645276292335,0.11765892886503938,0.049433582695037025,0.2554705837813281,282,37968,0.29094486299726474,0.35178381720895313,0.35178381720895313
5,Fred Drake,12,11,12,0,1,1,7,33,8,9.158645276292335,0.1523696949228864,0.05078478493130633,0.2977241337897076,183,14002,0.1888046451365229,0.1974294902090172,0.1974294902090172
15,Neil Schemenauer,12,11,12,0,1,0,3,28,6,7.66292403248925,0.2569832402234637,0.03815097057515405,0.5128205128205128,13,400,0.013412351840299439,0.007715400839152991,0.007715400839152991
45,Jason Tishler,12,11,12,0,1,0,1,26,7,8.594350282485875,0.21514818880351264,0.03624262490425009,0.6442687747035573,23,656,0.0237295455636067,0.007254923481389466,0.007254923481389466
46,Walter Dörwald,12,11,12,0,1,1,1,30,8,9.158645276292335,0.16738600589011882,0.05048262298077909,0.31198563519377526,164,16448,0.16920197706223908,0.15736848119556424,0.15736848119556424
9,Greg Ward,12,11,12,0,1,0,5,29,6,7.66292403248925,0.194238683127572,0.03655141461837448,0.5380952380952382,21,3565,0.021666106818945246,0.006221189005889017,0.006221189005889017
3,cvs2svn,12,11,12,0,1,0,10,8,3,3.815983541699636,0.3591549295774648,0.019444040984038895,0.21645021645021645,22,2664,0.022697826191275975,0.01994364884732508,0.01994364884732508
47,Gustavo Niemeyer,12,11,12,0,1,0,1,27,7,8.594350282485875,0.2273519163763066,0.03727184740358386,0.6822660098522167,29,3070,0.029919861797591058,0.008103328361860023,0.008103328361860023
24,Thomas Wouters,12,11,12,0,0,0,3,12,1,1,0.0,0.00912138740425729,0.0,4,38,0.004126877489322904,0.007171188172712346,0.007171188172712346
48,Tony Lownds,12,11,12,1,1,0,1,4,2,2,0.8571428571428571,0.01782224547779548,0.5,5,110,0.005158596861653631,0.0024696856166717294,0.0024696856166717294
7,Jeremy Hylton,12,11,12,0,1,1,6,34,8,9.158645276292335,0.17466397381433246,0.047305225871520654,0.3989343989343989,78,7400,0.08047411104179664,0.061695588844756816,0.061695588844756816
11,Just van Rossum,12,11,12,0,1,1,4,30,8,9.158645276292335,0.19284984678243106,0.04066442594907281,0.4902867715078631,47,5381,0.04849081049954413,0.027628404402180666,0.027628404402180666
49,Andrew MacIntyre,12,11,12,0,1,1,1,32,8,9.158645276292335,0.16545796400752083,0.04586382366932777,0.38257575757575757,33,2979,0.03404673928691396,0.02748323310070466,0.02748323310070466
37,Neal Norwitz,12,11,12,0,1,1,2,33,8,9.158645276292335,0.14212239583333333,0.06621745700215313,0.44597500726532985,186,11961,0.19189980325351505,0.16188331873299355,0.16188331873299355
53,Andrew McNamara,12,11,12,0,0,0,0,3,1,1,0.0,0.009081196581196582,0.0,1,10,0.001031719372330726,0.0,0.0
20,Martin v. Löwis,12,11,12,0,1,1,3,35,8,9.158645276292335,0.12210495953306072,0.05841708989206339,0.29231711049892867,243,48093,0.25070780747636645,0.2739207679516585,0.2739207679516585
21,Marc-André Lemburg,12,11,12,0,1,0,3,29,5,6.5229594832648266,0.15384615384615385,0.038557904479189144,0.6,10,7249,0.010317193723307262,0.0032497413156267253,0.0032497413156267253
51,Raymond Hettinger,12,11,12,0,1,1,1,38,8,9.158645276292335,0.12099258014839703,0.052754674636547295,0.2642303037517608,318,33711,0.3280867604011709,0.382224022047332,0.382224022047332
54,Brett Cannon,12,11,12,0,1,1,0,32,8,9.158645276292335,0.18622648902821318,0.052753536434154605,0.6581632653061225,49,3467,0.050554249244205575,0.020511562872839176,0.020511562872839176
12,Greg Stein,12,11,12,1,0,0,4,7,1,1,0.0,0.017340414684743156,0.0,1,8,0.001031719372330726,0.0,0.0
22,Jim Fulton,12,11,12,0,1,0,3,19,3,3.815983541699636,0.2653061224489796,0.02163687112196172,0.33333333333333337,10,2077,0.010317193723307262,0.00814669234318506,0.00814669234318506
23,Thomas Heller,12,11,12,0,1,0,3,29,6,7.66292403248925,0.1153588195841717,0.03826490626676802,0.38443670150987225,42,2527,0.04333221363789049,0.02042007452772431,0.02042007452772431
39,Piers Lauder,12,11,12,0,0,0,2,3,1,1,0.0,0.0043458899047500695,0.0,1,11,0.001031719372330726,0.0,0.0
38,Anthony Baxter,12,11,12,0,1,0,2,29,7,8.594350282485875,0.1303103675985032,0.048337167819043014,0.5080213903743315,34,1502,0.035078458659244686,0.0140688044911876,0.0140688044911876
55,Armin Rigo,12,11,12,0,1,0,0,27,5,6.5229594832648266,0.24242424242424243,0.035867814796779425,0.7692307692307692,13,575,0.013412351840299439,0.0011032848931916545,0.0011032848931916545
25,Gregory P. Smith,12,11,12,0,1,0,3,21,4,4.997635644694468,0.5906432748538012,0.027469401864576443,0.8123076923076923,26,1582,0.026824703680598878,0.00758135473471412,0.00758135473471412
40,Michael W. Hudson,12,11,12,0,1,1,2,30,8,9.158645276292335,0.1807784226698532,0.04733185390753744,0.6333333333333333,40,1424,0.04126877489322905,0.01268782520849247,0.01268782520849247
2,Jack Jansen,12,11,12,0,1,1,11,31,8,9.158645276292335,0.12214078745525822,0.01722589583673307,0.013891993938942295,568,140558,0.5860166034838524,1.0,1.0
56,Alex Martelli,12,11,12,0,1,0,0,27,6,7.66292403248925,0.31860036832412525,0.04079336824517279,0.8939393939393939,12,397,0.012380632467968713,0.0007406679945810817,0.0007406679945810817
50,Steve Holden,12,11,12,0,0,0,1,1,1,1,0.0,0.0031446540880503146,0.0,1,18,0.001031719372330726,0.0,0.0
27,Skip Montanaro,12,11,12,0,1,1,3,37,8,9.158645276292335,0.16109288878368783,0.05134687016725827,0.44865571321882003,104,23263,0.10729881472239551,0.0810147601867174,0.0810147601867174
10,Ken Manheimer,12,11,12,1,0,0,5,1,1,1,0.0,0.009615384615384616,0.0,1,204,0.001031719372330726,0.0,0.0
4,Barry Warsaw,12,11,12,0,1,1,9,32,8,9.158645276292335,0.12263956248065215,0.042637648981007574,0.2311212814645309,115,10364,0.1186477278180335,0.12979045773344206,0.12979045773344206
28,Tim Peters,12,11,12,0,1,1,3,36,8,9.158645276292335,0.13056078829155196,0.0549957024538845,0.3744890375325158,208,28361,0.21459762944479102,0.19860306777479952,0.19860306777479952
29,Ka-Ping Yee,12,11,12,0,1,0,3,11,3,3.815983541699636,0.3548387096774194,0.016964818641205012,0.5,4,187,0.004126877489322904,0.0023979774600237924,0.0023979774600237924
8,Andrew M. Kuchling,12,11,12,0,1,1,5,30,8,9.158645276292335,0.1992421850331544,0.037355692932552795,0.17681940700808627,106,6989,0.10936225346705698,0.13711038741228085,0.13711038741228085
57,Hye-Shik Chang,12,11,12,0,1,0,0,27,6,7.66292403248925,0.30659025787965616,0.038661835100723414,0.6476190476190476,15,558,0.015475790584960892,0.005456810872833468,0.005456810872833468
42,Kurt B. Kaiser,12,11,12,0,1,0,2,25,4,4.997635644694468,0.682995760715968,0.02537846297287609,0.9301187980433263,54,6452,0.055712846105859214,0.012252049810161278,0.012252049810161278
52,Christian Tismer,12,11,12,0,0,0,1,5,1,1,0.0,0.02304798845703244,0.0,1,26,0.001031719372330726,0.0,0.0
58,David Goodger,12,11,12,0,0,0,0,25,1,1,0.0,0.026909606466145458,0.0,2,66,0.002063438744661452,0.0023918509547452014,0.0023918509547452014
59,Samuele Pedroni,12,11,12,0,1,0,0,3,2,2,0.5,0.005979164545793885,1.0,2,248,0.002063438744661452,2.546964773978932e-06,2.546964773978932e-06
43,Steve Purcell,12,11,12,1,0,0,2,4,1,1,0.0,0.023307303729323,0.0,1,182,0.001031719372330726,0.0,0.0
33,Mark Hammond,12,11,12,0,1,0,3,24,6,7.66292403248925,0.13742437337942956,0.035803092337856036,0.4605911330049261,29,1208,0.029919861797591058,0.013552985516734183,0.013552985516734183
0,Guido van Rossum,13,12,13,0,1,0,13,31,5,6.425851894155721,0.13843648208469056,0.036575496398377746,0.4835164835164836,14,234,0.01347293864038802,0.003240492713293978,0.003240492713293978
60,Dave Cole,13,12,13,1,1,0,0,34,5,6.425851894155721,0.15883306320907617,0.051085701309220126,0.6444444444444445,10,276,0.00962352760027716,0.0007494679035791889,0.0007494679035791889
5,Fred Drake,13,12,13,0,1,1,8,40,7,8.363636363636363,0.11127952507262852,0.03340492868017396,0.18457926228887375,163,9536,0.15686349988451767,0.1680948279011915,0.1680948279011915
15,Neil Schemenauer,13,12,13,0,1,0,4,30,5,6.425851894155721,0.21166306695464362,0.03547409079757634,0.35,16,1591,0.015397644160443452,0.007946400514074138,0.007946400514074138
45,Jason Tishler,13,12,13,0,1,0,2,15,2,2,1.0,0.03859567676181664,1.0,3,17,0.0028870582800831473,3.71863953408712e-05,3.71863953408712e-05
61,Johannes Gijsbers,13,12,13,0,1,0,0,36,6,7.743269230769231,0.15063344006682444,0.0285932659849411,0.297339593114241,72,2717,0.06928939872199553,0.0470495275238117,0.0470495275238117
46,Walter Dörwald,13,12,13,0,1,0,2,38,6,7.743269230769231,0.23078113257592503,0.02290983639156227,0.25470742539542374,278,6228,0.267534067287705,0.2597061946125029,0.2597061946125029
9,Greg Ward,13,12,13,0,1,0,6,30,4,5.090983272133823,0.4,0.031559915633199084,0.2857142857142857,8,4069,0.007698822080221726,0.006275785858197882,0.006275785858197882
3,cvs2svn,13,12,13,0,1,0,11,5,2,2,0.23076923076923078,0.010258286500263395,0.16666666666666666,9,755,0.008661174840249442,0.0062530343097585385,0.0062530343097585385
47,Gustavo Niemeyer,13,12,13,0,1,0,2,34,5,6.425851894155721,0.13214739517153748,0.03813829800665579,0.5333333333333334,15,571,0.014435291400415736,0.0014081165699157015,0.0014081165699157015
62,Nicholas Bastin,13,12,13,1,1,1,0,36,7,8.363636363636363,0.12440944881889764,0.04864495765136215,0.45665961945031713,44,1243,0.042343521441219494,0.02272837272527891,0.02272837272527891
24,Thomas Wouters,13,12,13,0,1,0,4,2,2,2,1.0,0.022051282051282053,1.0,2,359,0.0019247055200554315,4.815288593231101e-06,4.815288593231101e-06
63,Vinay Sajip,13,12,13,0,1,0,0,10,3,3.6853777258566978,0.2631578947368421,0.019646834547820714,0.4,5,1228,0.00481176380013858,0.0021490155758102604,0.0021490155758102604
7,Jeremy Hylton,13,12,13,0,1,1,7,34,7,8.363636363636363,0.2161512027491409,0.04874001664482506,0.7435897435897436,27,1419,0.025983524520748327,0.007695310083607341,0.007695310083607341
42,Kurt B. Kaiser,13,12,13,0,1,0,3,32,6,7.743269230769231,0.14017857142857143,0.028578683214376427,0.1875,32,1876,0.030795288320886904,0.027428063485071104,0.027428063485071104
64,Matthias Klose,13,12,13,0,1,0,0,32,6,7.743269230769231,0.14120781527531084,0.047944689221239796,0.6373626373626374,14,934,0.01347293864038802,0.003620393307667414,0.003620393307667414
11,Just van Rossum,13,12,13,1,0,0,5,30,1,1,0.0,0.0353353066143495,0.0,3,837,0.0028870582800831473,0.0040936237826772115,0.0040936237826772115
65,Sean Reifschneider,13,12,13,0,1,0,0,3,2,2,1.0,0.012212132734421365,1.0,2,118,0.0019247055200554315,5.330414921895363e-06,5.330414921895363e-06
37,Neal Norwitz,13,12,13,0,1,1,3,39,7,8.363636363636363,0.11921515561569689,0.04552674114713013,0.46675712347354137,67,1166,0.06447763492185696,0.032407241252930465,0.032407241252930465
20,Martin v. Löwis,13,12,13,0,1,1,4,44,7,8.363636363636363,0.11970556415000859,0.03964221721508354,0.3064315352697095,241,39668,0.23192701516667952,0.22558764183360117,0.22558764183360117
21,Marc-André Lemburg,13,12,13,0,1,0,4,33,6,7.743269230769231,0.18527131782945735,0.0362915436845394,0.5098814229249011,23,2289,0.022134113480637464,0.007774875335702377,0.007774875335702377
51,Raymond Hettinger,13,12,13,0,1,1,2,41,7,8.363636363636363,0.0978614251200525,0.03668948332989795,0.1773132017034456,288,53135,0.27715759488798214,0.31652437670728645,0.31652437670728645
54,Brett Cannon,13,12,13,0,1,1,1,37,7,8.363636363636363,0.10931734317343174,0.04790781288629485,0.3947530864197531,81,3577,0.07795057356224498,0.04959036366677579,0.04959036366677579
22,Jim Fulton,13,12,13,1,1,0,4,33,4,5.090983272133823,0.1889483065953654,0.027710558950891938,0.33333333333333337,21,1959,0.02020940796058203,0.013856438280330476,0.013856438280330476
23,Thomas Heller,13,12,13,0,1,0,4,35,6,7.743269230769231,0.16256313131313133,0.036063461816912896,0.305458768873403,42,1658,0.04041881592116406,0.033884316340830146,0.033884316340830146
39,Piers Lauder,13,12,13,0,1,0,3,5,2,2,0.2,0.007229327103682135,1.0,2,76,0.0019247055200554315,6.266408193030886e-06,6.266408193030886e-06
38,Anthony Baxter,13,12,13,0,1,1,3,39,7,8.363636363636363,0.13017290249433106,0.04498748943019719,0.3661606812291744,74,9557,0.07121410424205096,0.05277914661050956,0.05277914661050956
55,Armin Rigo,13,12,13,0,1,1,1,32,7,8.363636363636363,0.22998687664041995,0.03721563753641621,0.4312896405919662,44,1409,0.042343521441219494,0.02417017871890376,0.02417017871890376
66,Facundo Batista,13,12,13,0,1,0,0,8,3,3.6853777258566978,0.043478260869565216,0.03524744780941613,0.3333333333333333,3,42,0.0028870582800831473,4.461947321040346e-05,4.461947321040346e-05
25,Gregory P. Smith,13,12,13,0,1,0,4,18,3,3.6853777258566978,0.07092198581560284,0.018023163084333108,0.12727272727272726,11,1694,0.010585880360304873,0.010611843344778977,0.010611843344778977
40,Michael W. Hudson,13,12,13,0,1,1,3,36,7,8.363636363636363,0.14371832954744015,0.04889863591636371,0.42956349206349204,64,8037,0.06159057664177381,0.03511174495879151,0.03511174495879151
2,Jack Jansen,13,12,13,0,1,0,12,24,6,7.743269230769231,0.15958815958815958,0.02396299133047676,0.18358395989974935,57,23809,0.0548541073215798,0.05271920584218296,0.05271920584218296
56,Alex Martelli,13,12,13,0,0,0,1,1,1,1,0.0,0.0013123359580052493,0.0,1,25,0.0009623527600277158,0.0,0.0
49,Andrew MacIntyre,13,12,13,0,1,0,2,35,6,7.743269230769231,0.16597222222222222,0.04455057638146556,0.5614035087719298,19,3715,0.0182847024405266,0.005782321830980714,0.005782321830980714
27,Skip Montanaro,13,12,13,0,1,1,4,37,7,8.363636363636363,0.11808385908101167,0.05147719207074192,0.37423103212576897,77,16015,0.07410116252213413,0.04781535104917032,0.04781535104917032
67,Edward Loper,13,12,13,1,1,0,0,13,4,5.090983272133823,0.12413793103448276,0.024558603890059365,0.3055555555555555,9,5204,0.008661174840249442,0.004394902503794744,0.004394902503794744
4,Barry Warsaw,13,12,13,0,1,0,10,38,6,7.743269230769231,0.11632492113564669,0.024646588116097136,0.07884615384615384,65,6171,0.06255292940180153,0.08425413134622715,0.08425413134622715
28,Tim Peters,13,12,13,0,1,1,4,43,7,8.363636363636363,0.10281331037939376,0.022495206210614516,0.07164905963627083,762,95301,0.7333128031411195,1.0,1.0
8,Andrew M. Kuchling,13,12,13,0,1,1,6,39,7,8.363636363636363,0.13024438047406137,0.03468591109702343,0.20496356684221917,167,15469,0.16071291092462853,0.16630300452509744,0.16630300452509744
68,Phillip J. Eby,13,12,13,0,1,0,0,17,4,5.090983272133823,0.1588235294117647,0.018919020735342212,0.6190476190476191,7,193,0.00673646932019401,0.00034287922346032065,0.00034287922346032065
69,David Ascher,13,12,13,1,1,0,0,7,3,3.6853777258566978,0.2777777777777778,0.03461039929443411,0.8,5,302,0.00481176380013858,0.00017107271039604806,0.00017107271039604806
57,Hye-Shik Chang,13,12,13,0,1,1,1,36,7,8.363636363636363,0.1665372469845214,0.03000142629136915,0.15631234950120398,171,138005,0.1645623219647394,0.19293478299525657,0.19293478299525657
31,Trent Mick,13,12,13,0,1,0,4,19,3,3.6853777258566978,0.2948717948717949,0.056350808662195634,1.0,3,693,0.0028870582800831473,9.495853259745621e-06,9.495853259745621e-06
52,Christian Tismer,13,12,13,0,0,0,2,2,1,1,0.0,0.003810799907791609,0.0,1,7,0.0009623527600277158,0.0,0.0
58,David Goodger,13,12,13,0,1,0,1,30,3,3.6853777258566978,0.6666666666666666,0.034901266759314285,1.0,4,144,0.003849411040110863,0.00010738914241162943,0.00010738914241162943
70,Peter Astrand,13,12,13,0,1,0,0,8,3,3.6853777258566978,0.2127659574468085,0.057866145978054444,0.7000000000000001,5,142,0.00481176380013858,0.00048221369888154216,0.00048221369888154216
32,Fredrik Lundh,13,12,13,0,1,0,4,31,4,5.090983272133823,0.18518518518518517,0.038945038778420336,0.6666666666666667,10,2637,0.00962352760027716,0.0019860078959609583,0.0019860078959609583
59,Samuele Pedroni,13,12,13,1,0,0,1,0,1,1,0.0,0.0,0.0,2,90,0.0019247055200554315,1.1896610818591137e-06,1.1896610818591137e-06
1,Sjoerd Mullender,13,12,13,0,1,0,12,4,2,2,0.3333333333333333,0.006153786703467083,0.2,6,173,0.005774116560166295,0.004130063158464232,0.004130063158464232
33,Mark Hammond,13,12,13,0,1,0,4,22,4,5.090983272133823,0.11912225705329153,0.038492136678888185,0.5714285714285714,8,309,0.007698822080221726,0.0007214078816896649,0.0007214078816896649
0,Guido van Rossum,14,13,14,0,1,1,14,32,5,6.134920634920635,0.1037567084078712,0.036482075544193186,0.20265151515151517,33,944,0.059859722670106405,0.1490524333100479,0.1490524333100479
71,Bob Ippolito,14,13,14,0,1,0,0,27,4,5.073562359970127,0.5918367346938775,0.04866270433141495,0.6000000000000001,5,172,0.009069654950016123,0.010402626704965145,0.010402626704965145
5,Fred Drake,14,13,14,0,1,1,9,36,5,6.134920634920635,0.09480317837245411,0.03848533536275122,0.1684981684981685,91,17453,0.1650677200902934,0.48891946235081973,0.48891946235081973
72,Nick Coghlan,14,13,14,0,1,0,0,9,2,2,1.0,0.033293095365329914,1.0,2,39,0.0036278619800064493,5.829058801291683e-05,5.829058801291683e-05
15,Neil Schemenauer,14,13,14,0,1,1,5,30,5,6.134920634920635,0.1631753031973539,0.03996290612294983,0.4428571428571429,21,615,0.038092550790067715,0.04945801316506608,0.04945801316506608
45,Jason Tishler,14,13,14,1,0,0,3,5,1,1,0.0,0.014775721298246378,0.0,1,25,0.0018139309900032246,0.0,0.0
68,Phillip J. Eby,14,13,14,0,1,0,1,15,4,5.073562359970127,0.2597864768683274,0.03448541919514861,0.34558823529411764,17,992,0.030836826830054818,0.046292257660641656,0.046292257660641656
46,Walter Dörwald,14,13,14,0,1,1,3,30,5,6.134920634920635,0.12998160637645617,0.031030857435907118,0.17718715393133996,43,3371,0.07799903257013865,0.1882241615543365,0.1882241615543365
9,Greg Ward,14,13,14,0,1,0,7,28,3,3.683310887806899,0.21176470588235294,0.03404816690645206,0.24444444444444446,10,1202,0.018139309900032246,0.04422909965282936,0.04422909965282936
3,cvs2svn,14,13,14,1,1,0,12,12,3,3.683310887806899,0.07407407407407407,0.02166230532915701,0.4,5,622,0.009069654950016123,0.010945378987541667,0.010945378987541667
47,Gustavo Niemeyer,14,13,14,0,1,0,3,27,2,2,0.7,0.044203188998197716,1.0,3,16,0.005441792970009674,0.0006796033829417757,0.0006796033829417757
63,Vinay Sajip,14,13,14,0,1,0,1,9,2,2,0.0,0.0269705011202,0.0,4,576,0.0072557239600128986,0.019804159638291713,0.019804159638291713
7,Jeremy Hylton,14,13,14,0,1,1,8,35,5,6.134920634920635,0.12833717305868003,0.04211782967637027,0.27511230907457324,106,21249,0.1922766849403418,0.45911143642398483,0.45911143642398483
42,Kurt B. Kaiser,14,13,14,0,1,0,4,30,3,3.683310887806899,0.1695906432748538,0.022368409908609412,0.04086021505376344,31,3000,0.056231860690099965,0.21711541010136862,0.21711541010136862
64,Matthias Klose,14,13,14,0,1,0,1,27,2,2,0.6666666666666666,0.03765028753100535,0.4,5,56,0.009069654950016123,0.01277718012528584,0.01277718012528584
49,Andrew MacIntyre,14,13,14,0,1,0,3,16,2,2,0.047619047619047616,0.01759400260485431,0.16666666666666666,4,264,0.0072557239600128986,0.01973430958431612,0.01973430958431612
65,Sean Reifschneider,14,13,14,0,1,0,1,1,2,2,1.0,0.05128205128205128,1.0,2,28,0.0036278619800064493,5.296371407598042e-06,5.296371407598042e-06
37,Neal Norwitz,14,13,14,0,1,1,4,40,5,6.134920634920635,0.1024740102148006,0.04393851670684591,0.2640255905511811,128,6819,0.23218316672041275,0.6408331801952688,0.6408331801952688
53,Andrew McNamara,14,13,14,0,1,0,2,27,3,3.683310887806899,0.8666666666666667,0.042943623894216285,1.0,5,1814,0.009069654950016123,0.00401062915022024,0.00401062915022024
20,Martin v. Löwis,14,13,14,0,1,1,5,35,5,6.134920634920635,0.1096514745308311,0.04122325801919191,0.24377564979480165,86,4838,0.1559980651402773,0.38569468234630644,0.38569468234630644
21,Marc-André Lemburg,14,13,14,0,1,0,5,28,4,5.073562359970127,0.5842663523865645,0.027399681743960336,0.7278785634950019,74,121656,0.13423089326023863,0.15996308615188345,0.15996308615188345
51,Raymond Hettinger,14,13,14,0,1,1,3,38,5,6.134920634920635,0.08907614760090808,0.034715641778045314,0.1272189349112426,169,10559,0.306554337310545,1.0,1.0
54,Brett Cannon,14,13,14,0,1,1,2,36,5,6.134920634920635,0.1071034634899625,0.0470054428734603,0.31899641577060933,63,3954,0.11427765237020315,0.24631014953257563,0.24631014953257563
73,Georg Brandl,14,13,14,0,1,1,0,37,5,6.134920634920635,0.10573100460088444,0.03453933880733728,0.1495605901797952,158,6937,0.28660109642050946,0.8978165028055581,0.8978165028055581
23,Thomas Heller,14,13,14,0,1,0,5,30,3,3.683310887806899,0.10967741935483871,0.037589113070984996,0.14545454545454545,11,236,0.01995324089003547,0.056491929927832626,0.056491929927832626
39,Piers Lauder,14,13,14,1,1,0,4,4,2,2,0.0,0.0076982910797911315,0.0,2,83,0.0036278619800064493,9.762748763202721e-05,9.762748763202721e-05
38,Anthony Baxter,14,13,14,0,1,1,4,34,5,6.134920634920635,0.07893915756630265,0.04023981768849677,0.26045883940620784,39,1148,0.07074330861012576,0.15670575303754306,0.15670575303754306
55,Armin Rigo,14,13,14,0,1,1,2,25,5,6.134920634920635,0.08345664397750814,0.04620200545888831,0.3563025210084034,35,5171,0.06348758465011285,0.06700121661949197,0.06700121661949197
66,Facundo Batista,14,13,14,0,0,0,1,8,1,1,0.0,0.014702510282943913,0.0,1,14,0.0018139309900032246,0.0,0.0
25,Gregory P. Smith,14,13,14,0,1,1,5,20,5,6.134920634920635,0.09928229665071771,0.031147007855480247,0.13103448275862067,30,3912,0.054417929700096734,0.14278798689401873,0.14278798689401873
40,Michael W. Hudson,14,13,14,0,1,1,4,36,5,6.134920634920635,0.10740053597196454,0.039927472541787155,0.25387755102040815,50,2661,0.09069654950016122,0.2152639025125213,0.2152639025125213
2,Jack Jansen,14,13,14,0,1,1,13,30,5,6.134920634920635,0.15229357798165138,0.026365431005421863,0.05875706214689266,60,5946,0.10883585940019347,0.41848619776498724,0.41848619776498724
56,Alex Martelli,14,13,14,0,1,0,2,3,2,2,1.0,0.031378222167695854,1.0,3,362,0.005441792970009674,0.0004496746170168387,0.0004496746170168387
50,Steve Holden,14,13,14,0,0,0,3,0,1,1,0.0,0.0,0.0,1,4,0.0018139309900032246,0.0,0.0
27,Skip Montanaro,14,13,14,0,1,1,5,35,5,6.134920634920635,0.08358466178371392,0.047350220010077555,0.2621951219512195,41,1101,0.07437117059013221,0.15879776840930482,0.15879776840930482
4,Barry Warsaw,14,13,14,0,1,1,11,31,5,6.134920634920635,0.13038416763678695,0.048719175366821056,0.49166666666666664,16,330,0.029022895840051594,0.03463084538093655,0.03463084538093655
28,Tim Peters,14,13,14,0,1,1,5,36,5,6.134920634920635,0.10092415551306565,0.040510075326223444,0.23792630815125373,158,69466,0.28660109642050946,0.886083174893523,0.886083174893523
29,Ka-Ping Yee,14,13,14,0,0,0,5,5,1,1,0.0,0.01653384938810524,0.0,1,66,0.0018139309900032246,0.0,0.0
8,Andrew M. Kuchling,14,13,14,0,1,1,7,33,5,6.134920634920635,0.1432969493422894,0.02934642094077115,0.11255411255411256,78,7131,0.14148661722025152,0.45932310577681296,0.45932310577681296
61,Johannes Gijsbers,14,13,14,1,1,0,1,14,4,5.073562359970127,0.1657754010695187,0.02796385197596337,0.2631578947368421,20,1410,0.03627861980006449,0.058952782619372646,0.058952782619372646
57,Hye-Shik Chang,14,13,14,0,1,1,2,34,5,6.134920634920635,0.1347378735913768,0.0391097430837509,0.2253968253968254,36,1272,0.06530151564011609,0.16578927562073228,0.16578927562073228
31,Trent Mick,14,13,14,0,1,0,5,27,3,3.683310887806899,1.0,0.03458837690321891,0.2857142857142857,7,1107,0.012697516930022572,0.030569910865793352,0.030569910865793352
70,Peter Astrand,14,13,14,0,1,0,1,10,3,3.683310887806899,0.19230769230769232,0.022645831038862137,0.5,4,319,0.0072557239600128986,0.0013723732014650151,0.0013723732014650151
32,Fredrik Lundh,14,13,14,0,1,1,5,33,5,6.134920634920635,0.1145374449339207,0.03952799408427229,0.20643939393939395,33,10918,0.059859722670106405,0.15985221907871677,0.15985221907871677
33,Mark Hammond,14,13,14,0,1,0,5,8,2,2,0.18181818181818182,0.028938524512234845,1.0,2,79,0.0036278619800064493,4.549054644150935e-05,4.549054644150935e-05
0,Guido van Rossum,15,14,15,0,1,1,15,48,9,10.548571428571428,0.27249733437772816,0.04698499815076048,0.5530530075984621,364,26006,0.23440247678018572,0.14104560079708608,0.14104560079708608
71,Bob Ippolito,15,14,15,0,1,0,1,42,6,7.282460334709846,0.2652956298200514,0.03431101705656891,1.0,22,10860,0.0141671826625387,0.0002102862134030085,0.0002102862134030085
5,Fred Drake,15,14,15,0,1,0,10,42,8,9.445912653975364,0.3780468460847036,0.02968746812388407,0.8575091575091575,105,18800,0.06761609907120743,0.012902798710946742,0.012902798710946742
72,Nick Coghlan,15,14,15,0,1,0,1,43,8,9.445912653975364,0.24790117534180858,0.039320120412998705,1.0,41,4409,0.026402476780185754,0.0005159318089563075,0.0005159318089563075
15,Neil Schemenauer,15,14,15,0,1,0,6,38,7,8.503951367781156,0.6049046321525886,0.033874778840807314,1.0,10,230,0.0064396284829721364,1.8368115920102386e-05,1.8368115920102386e-05
74,Sean Reifscheider,15,14,15,0,0,0,0,3,1,1,0.0,0.0030164134631147,0.0,1,4,0.0006439628482972136,0.0,0.0
68,Phillip J. Eby,15,14,15,0,1,1,2,40,9,10.548571428571428,0.3563622794392025,0.03653906237471566,1.0,83,26223,0.05344891640866872,0.0019088004395429361,0.0019088004395429361
46,Walter Dörwald,15,14,15,0,1,0,4,41,8,9.445912653975364,0.5542863023566944,0.024099549805021183,0.9866666666666667,150,5726,0.09659442724458203,0.007856933445012822,0.007856933445012822
9,Greg Ward,15,14,15,1,1,0,8,37,4,4.717803519819545,0.7051282051282052,0.02773611903275215,1.0,9,1364,0.005795665634674923,2.88641318789695e-05,2.88641318789695e-05
75,Martin Blais,15,14,15,1,1,0,0,19,6,7.282460334709846,0.35315533980582525,0.02081647222727653,1.0,17,1213,0.010947368421052631,8.11975105293374e-05,8.11975105293374e-05
